"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
<<<<<<< HEAD
2023-08-16 10:10:48.411, [INFO],Pixhawk initialized
2023-08-16 10:10:48.437, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-16 10:10:48.438, [INFO],system_address: /dev/ttyACMO
2023-08-16 10:10:48.438, [INFO],Waiting for drone to connect...
2023-08-16 10:10:48.676, [INFO],Connected Drone!
2023-08-16 10:10:48.677, [INFO],Waiting for drone to have a global position estimate...
2023-08-16 10:10:50.513, [INFO],-- Global position estimate OK
=======
2023-08-16 10:04:48.521, [INFO],Pixhawk initialized
2023-08-16 10:04:48.548, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-16 10:04:48.549, [INFO],system_address: /dev/ttyACMO
2023-08-16 10:04:48.550, [INFO],Waiting for drone to connect...
2023-08-16 10:04:50.331, [INFO],Connected Drone!
2023-08-16 10:04:50.332, [INFO],Waiting for drone to have a global position estimate...
2023-08-16 10:04:53.251, [INFO],-- Global position estimate OK
>>>>>>> case_test
