"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-16 10:48:36.727, [INFO],Case program initialized
2023-08-16 10:48:36.731, [INFO],Pixhawk initialized
2023-08-16 10:48:48.758, [INFO],Outside,0,0,0,0,0,0
2023-08-16 10:48:49.765, [INFO],Outside,61,1,0,0,0,0
2023-08-16 10:48:50.767, [INFO],Outside,60,3,0,0,0,0
2023-08-16 10:48:51.773, [INFO],Outside,60,5,0,0,0,0
2023-08-16 10:48:52.776, [INFO],Outside,60,7,0,0,0,0
2023-08-16 10:48:53.778, [INFO],Outside,62,9,0,0,0,0
2023-08-16 10:48:54.67 , [INFO],Storage Succeeded
2023-08-16 10:48:54.781, [INFO],Storage,64,0,0,0,0,0
2023-08-16 10:48:55.783, [INFO],Storage,65,0,0,0,0,0
2023-08-16 10:48:56.786, [INFO],Storage,64,0,0,0,0,0
2023-08-16 10:48:57.435, [INFO],Release Succeeded
2023-08-16 10:48:57.673, [INFO],failed
2023-08-16 10:48:57.788, [INFO],Released,701,10,760.0,246.456787109375,0,34.27291666666667
2023-08-16 10:48:58.791, [INFO],Released,701,10,760.0,246.456787109375,0,34.27291666666667
2023-08-16 10:48:59.801, [INFO],Released,701,10,1006.412109375,246.456787109375,0,34.28541666666666
2023-08-16 10:49:00.804, [INFO],Released,701,10,1006.412109375,-0.017578125,1,34.30833333333334
2023-08-16 10:49:01.806, [INFO],Released,701,10,1006.412109375,-0.017578125,1,34.30833333333334
2023-08-16 10:49:02.808, [INFO],Released,701,10,1006.388427734375,0.022216796875,2,34.34166666666667
2023-08-16 10:49:03.811, [INFO],Released,701,10,1006.388427734375,0.022216796875,2,34.34166666666667
2023-08-16 10:49:04.813, [INFO],Released,701,10,1006.411865234375,-0.00634765625,3,34.37291666666667
2023-08-16 10:49:05.815, [INFO],Released,701,10,1006.411865234375,-0.00634765625,3,34.37291666666667
2023-08-16 10:49:06.817, [INFO],Released,701,10,1006.37646484375,0.041015625,4,34.4125
2023-08-16 10:49:07.820, [INFO],Released,701,10,1006.37646484375,0.041015625,4,34.4125
2023-08-16 10:49:08.823, [INFO],Released,701,10,1006.349853515625,0.041015625,4,34.4375
2023-08-16 10:49:09.825, [INFO],Released,701,10,1006.349853515625,0.077880859375,5,34.452083333333334
2023-08-16 10:49:10.827, [INFO],Released,701,10,1006.349853515625,0.077880859375,5,34.452083333333334
2023-08-16 10:49:11.830, [INFO],Released,701,10,1006.393798828125,0.066162109375,6,34.48125
2023-08-16 10:49:12.833, [INFO],Released,701,10,1006.393798828125,0.066162109375,6,34.48125
2023-08-16 10:49:13.835, [INFO],Released,701,10,1006.430419921875,0.008544921875,7,34.510416666666664
